Status da URL,Data de Entrada,Nome da Empresa,Segmento da Empresa,Plataforma,URL
1,2023-02-26,Natura&CO (Avon + The Body Shop),Serviços e Outros,Workday,https://avon.wd5.myworkdayjobs.com/NaturaCarreiras
1,2026-02-20,Nazária,Serviços e Outros,Gupy,https://nazaria.gupy.io
1,2026-02-19,NBCUniversal,Serviços e Outros,Site da Empresa,https://www.nbcunicareers.com
1,2026-07-18,NeoAssist,Tecnologia,Gupy,https://neoassist.gupy.io
1,2026-02-19,Neoenergia,Energia e Utilities,Vagas,https://trabalheconosco.vagas.com.br/neoenergia
1,2026-02-19,Neogrid,Serviços e Outros,Gupy,https://neogridcarreiras.gupy.io
1,2023-02-26,Neon,Financeiro,Lever,https://jobs.lever.co/neon
1,2026-02-19,Nestlé,Serviços e Outros,SuccessFactors,https://jobdetails.nestle.com
1,2026-06-06,Nestlé Brasil,Agro e Alimentos,Site da Empresa,https://www.nestle.com.br/jobs
1,2026-07-18,NetApp,Tecnologia,Site da Empresa,https://www.netapp.com/careers
1,2026-02-20,Netbr,Tecnologia,SmartRecruiters,https://careers.smartrecruiters.com/Netbr
1,2026-02-19,Netflix,Serviços e Outros,Site da Empresa,https://jobs.netflix.com
1,2025-03-18,Neurotech,Tecnologia,Gupy,https://carreiras.gupy.io/neurotech
1,2026-02-22,New,Tecnologia,InHire,https://new.inhire.com.br
1,2026-07-18,New Relic,Tecnologia,Site da Empresa,https://newrelic.com/careers
0,2026-07-18,Nexa,Indústria,Gupy,https://nexa.gupy.io
0,2026-07-18,Nexoos,Financeiro,Gupy,https://nexoos.gupy.io
1,2026-05-21,Next,Financeiro,TeamTailor,https://next.teamtailor.com/jobs.json
1,2026-07-18,Nike,Varejo e Consumo,Site da Empresa,https://jobs.nike.com
1,2026-02-19,Nissan,Indústria,Site da Empresa,https://www.nissan.com.br/trabalhe-conosco.html
1,2026-02-20,Nita Alimentos,Agro e Alimentos,Gupy,https://nitaalimentos.gupy.io
1,2026-07-18,Nokia,Tecnologia,Site da Empresa,https://www.nokia.com/careers
1,2026-02-19,Nomad,Financeiro,InHire,https://nomadglobal.inhire.app/vagas
1,2025-03-18,Nomad Global,Tecnologia,Workable,https://apply.workable.com/nomadglobal
1,2025-12-26,Notion,Tecnologia,Ashby,https://jobs.ashbyhq.com/notion
1,2026-02-19,NovaDAX,Serviços e Outros,Gupy,https://carreiras.gupy.io/novadax
1,2026-07-18,Novartis,Saúde,Site da Empresa,https://www.novartis.com/careers
1,2026-07-18,Novelis,Indústria,Site da Empresa,https://www.novelis.com/careers
1,2026-02-22,Novo,Tecnologia,InHire,https://novo.inhire.com.br
1,2026-05-21,Novo Nordisk,Saúde,Gupy,https://novonordisk.gupy.io
1,2026-02-19,Novonor (Odebrecht),Serviços e Outros,Gupy,https://carreiras.gupy.io/novonorodebrecht
1,2026-06-05,NTT Data,Tecnologia,Plataforma Interna,https://connect.hello.global.ntt/RH-Brasil
1,2023-02-26,Nubank,Financeiro,Greenhouse,https://boards.greenhouse.io/nubank
1,2026-02-19,Nubank (Nu Holdings),Financeiro,Vagas,https://nubank.greenhouse.io
1,2026-07-18,Núclea,Financeiro,Gupy,https://nuclea.gupy.io
1,2026-02-19,Nude.,Serviços e Outros,Gupy,https://carreiras.gupy.io/nude
1,2026-07-18,Nufarm,Agro e Alimentos,Site da Empresa,https://www.nufarm.com/careers
1,2026-07-18,Nutanix,Tecnologia,Site da Empresa,https://www.nutanix.com/careers
0,2026-07-18,Nutrien,Agro e Alimentos,Site da Empresa,https://careers.nutrien.com
1,2026-06-05,Nuvemshop,Tecnologia,InHire,https://nuvemshop-tiendanube.inhire.app/vagas
1,2026-07-18,NVIDIA,Tecnologia,Site da Empresa,https://www.nvidia.com/careers
1,2026-02-19,O Estado de S. Paulo,Serviços e Outros,Gupy,https://estadao.gupy.io
1,2026-02-19,Oakberry,Serviços e Outros,Gupy,https://carreiras.gupy.io/oakberry
0,2026-07-18,Objective,Tecnologia,Gupy,https://objective.gupy.io
1,2026-02-19,OdontoPrev,Saúde,Gupy,https://odontoprev.gupy.io
1,2026-02-20,Odous de Deus,Saúde,Gupy,https://carreiras.gupy.io/odousdedeus
1,2026-02-19,OEC,Serviços e Outros,Gupy,https://carreiras.gupy.io/oec
1,2026-02-19,OEC (Odebrecht),Serviços e Outros,Site da Empresa,https://oec-eng.com/trabalhe-conosco
1,2026-05-20,Oi,Energia e Utilities,Gupy,https://carreiras.gupy.io/oi
1,2026-02-19,Olga Ri,Serviços e Outros,Gupy,https://carreiras.gupy.io/olgari
1,2026-02-19,Olist,Tecnologia,InHire,https://olist.inhire.app/vagas
1,2026-05-21,Oliver Wyman,Serviços e Outros,Lever,https://jobs.lever.co/oliverwyman
1,2026-02-19,OLX Brasil,Serviços e Outros,Gupy,https://vemsergrupoolx.gupy.io
1,2026-02-19,Omie,Tecnologia,Gupy,https://carreirasomie.gupy.io
1,2026-05-20,Omni,Financeiro,Gupy,https://carreiras.gupy.io/omni
1,2026-02-19,Oncoclínicas,Saúde,Gupy,https://carreiras.gupy.io/oncoclnicas
1,2025-03-18,ONR – Registro de Imóveis Eletrônico,Serviços e Outros,Quickin,https://jobs.quickin.io/registradores/jobs
1,2026-02-19,Open Co,Financeiro,Gupy,https://carreiras.gupy.io/openco
1,2026-07-18,Open English,Educação,Site da Empresa,https://www.openenglish.com/careers
1,2026-05-21,Opportunity,Financeiro,Gupy,https://opportunity.gupy.io
1,2026-02-19,Oracle,Tecnologia,Site da Empresa,https://www.oracle.com/careers
1,2026-02-19,Órama Investimentos,Serviços e Outros,Gupy,https://carreiras.gupy.io/ramainvestimentos
1,2026-07-18,Organon,Saúde,Site da Empresa,https://www.organon.com/careers
1,2026-02-19,Orizon,Serviços e Outros,Gupy,https://orizon.gupy.io
1,2026-05-20,Ourofino,Saúde,Gupy,https://ourofino.gupy.io
1,2026-02-19,Outback (Bloomin Brands),Serviços e Outros,Gupy,https://carreiras.gupy.io/bloominbrands
1,2025-01-19,OXXO,Serviços e Outros,Eightfold,https://oxxo.eightfold.ai/careers
1,2026-02-19,OYO Rooms,Serviços e Outros,Site da Empresa,https://www.oyorooms.com/careers
1,2026-02-19,P&G,Serviços e Outros,Workday,https://pg.wd5.myworkdayjobs.com/1000
1,2026-02-19,Pacaembu Construtora,Construção e Imóveis,Gupy,https://pacaembu.gupy.io
1,2026-05-20,Padtec Holding,Tecnologia,Gupy,https://padtec.gupy.io
1,2026-02-19,Pagaleve,Financeiro,Gupy,https://pagaleve.gupy.io
1,2026-02-19,Pagar.me,Financeiro,Gupy,https://pagarme.gupy.io
1,2026-02-19,PagBank,Financeiro,Gupy,https://pagseguro.gupy.io
1,2026-02-19,Pague Menos,Serviços e Outros,Gupy,https://carreiras.gupy.io/paguemenos
1,2026-07-18,Palantir,Tecnologia,Site da Empresa,https://www.palantir.com/careers
1,2026-02-19,Panvel (Dimed),Serviços e Outros,Gupy,https://panvel.gupy.io
1,2026-02-19,Paramount,Serviços e Outros,Workday,https://careers.paramount.com
1,2025-01-23,Paraná Banco,Financeiro,Quickin,https://jobs.quickin.io/paranabanco/jobs
1,2023-02-26,Paschoalotto,Serviços e Outros,Gupy,https://paschoalotto.gupy.io
1,2026-02-22,Passbolt,Tecnologia,InHire,https://passbolt.inhire.com.br
0,2026-07-18,Patrus Transportes,Logística e Mobilidade,Gupy,https://patrus.gupy.io
1,2025-01-20,Payclip,Financeiro,Plataforma Interna,https://payclip.bamboohr.com/careers
1,2025-01-23,Paypal,Financeiro,Eightfold,https://paypal.eightfold.ai/careers
0,2026-07-18,Pearson,Educação,Site da Empresa,https://www.pearson.com/careers
0,2026-07-18,PEBMED,Saúde,Gupy,https://pebmed.gupy.io
1,2026-02-19,PepsiCo,Serviços e Outros,Kenexa,https://www.pepsicojobs.com/main
1,2026-06-06,PepsiCo Brasil,Agro e Alimentos,Site da Empresa,https://www.pepsicojobs.com
1,2025-01-23,Pernambucanas,Serviços e Outros,CLIQQ,https://vemprafamilia-pernambucanas.cliqx.com.br
1,2026-05-21,Pernod Ricard Brasil,Serviços e Outros,Gupy,https://pernodricardbrasil.gupy.io
1,2026-02-19,Petlove,Serviços e Outros,Recrut.ai,https://petlove.jobs.recrut.ai
1,2026-02-19,Petrobahia,Energia e Utilities,Gupy,https://petrobahia.gupy.io
1,2026-02-19,Petrobras,Energia e Utilities,Site da Empresa,https://petrobras.com.br/pt/quem-somos/carreiras
1,2025-01-19,Petz,Serviços e Outros,Gupy,https://petz.gupy.io
1,2025-01-19,Pfizer,Saúde,Workday,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers
1,2026-05-21,Phebo,Serviços e Outros,Gupy,https://phebo.gupy.io
1,2025-01-19,PicPay,Financeiro,Gupy,https://carreiras.gupy.io/picpay
1,2026-05-21,Pif Paf Alimentos,Agro e Alimentos,Gupy,https://pifpafalimentos.gupy.io
1,2026-05-21,Pipedrive,Tecnologia,Lever,https://jobs.lever.co/pipedrive
1,2025-01-23,Pipefy,Tecnologia,Plataforma Interna,https://app.pipefy.com/organizations/28/interfaces/445e5dd7-d23f-4299-8777-9280272d015d/pages/83bf9609-eb1c-4f7c-8103-c6cc2170aeb0
1,2026-02-19,Piracanjuba (Laticínios Bela Vista),Serviços e Outros,Gupy,https://piracanjuba.gupy.io
0,2026-07-18,Pirelli,Indústria,Site da Empresa,https://www.pirelli.com/careers
1,2026-02-19,Pismo,Serviços e Outros,Gupy,https://carreiras.gupy.io/pismo
1,2026-02-19,Plano & Plano,Serviços e Outros,Gupy,https://carreiras.gupy.io/planoplano
1,2026-02-20,Platlog,Serviços e Outros,Gupy,https://platlog.gupy.io
1,2026-02-19,PlayDelivery,Logística e Mobilidade,Gupy,https://carreiras.gupy.io/playdelivery
1,2025-03-18,Pleo,Financeiro,Greenhouse,https://boards.greenhouse.io/pleo
0,2026-07-18,Pluggy,Financeiro,Gupy,https://pluggy.gupy.io
1,2026-02-19,Polishop,Serviços e Outros,Gupy,https://carreiras.gupy.io/polishop
1,2026-02-19,Porto,Financeiro,Gupy,https://porto.gupy.io
1,2026-05-20,Portobello,Construção e Imóveis,Gupy,https://portobello.gupy.io
1,2026-02-19,Positive Brands,Serviços e Outros,Gupy,https://carreiras.gupy.io/positivebrands
1,2026-02-20,Positivo Tecnologia,Serviços e Outros,Gupy,https://positivo.gupy.io
1,2026-02-20,Pottencial Seguradora,Financeiro,Gupy,https://carreiras.gupy.io/pottencialseguradora
1,2026-05-21,Prati Donaduzzi,Saúde,Gupy,https://pratidonaduzzi.gupy.io
1,2026-02-19,Pravaler,Indústria,Gupy,https://carreiras.gupy.io/pravaler
1,2026-02-20,PremieRpet,Serviços e Outros,Gupy,https://premierpet.gupy.io
1,2026-02-19,Prevent Senior,Saúde,Site da Empresa,https://www.preventsenior.com.br/trabalhe-conosco
0,2026-07-18,Principia,Financeiro,Gupy,https://principia.gupy.io
1,2025-01-23,Prio,Serviços e Outros,Gupy,https://prio.gupy.io
1,2026-05-21,Privalia,Tecnologia,Gupy,https://privalia.gupy.io
0,2026-07-18,Profarma,Saúde,Gupy,https://profarma.gupy.io
1,2026-02-19,Prosegur Brasil,Serviços e Outros,Gupy,https://carreiras.gupy.io/prosegurbrasil
1,2026-02-19,Protege,Serviços e Outros,Gupy,https://carreiras.gupy.io/protege
1,2026-05-21,Protiviti,Serviços e Outros,Gupy,https://protiviti.gupy.io
1,2025-01-20,Proton,Tecnologia,Greenhouse,https://job-boards.eu.greenhouse.io/proton
0,2026-07-18,Provi,Financeiro,Gupy,https://provi.gupy.io
1,2026-07-18,Prysmian,Indústria,Site da Empresa,https://www.prysmian.com/careers
1,2025-01-23,PUC-SP,Educação,Gupy,https://pucsp.gupy.io
0,2026-07-18,Puma,Varejo e Consumo,Site da Empresa,https://careers.puma.com
1,2025-01-23,PwC Global,Serviços e Outros,Workday,https://pwc.wd3.myworkdayjobs.com/Global_Experienced_Careers
1,2025-01-23,PwC Portugal,Serviços e Outros,CSOD,https://pwcportugal.csod.com/ux/ats/careersite/4/home?c=pwcportugal
1,2026-02-19,Qatar Airways,Serviços e Outros,Site da Empresa,https://careers.qatarairways.com/global/en
1,2026-02-20,QCA,Serviços e Outros,Gupy,https://qca.gupy.io
1,2026-02-19,QI Tech,Financeiro,InHire,https://qitech.inhire.app
1,2026-02-19,Qlik,Tecnologia,Site da Empresa,https://www.qlik.com/us/company/careers
1,2026-02-19,Qualicorp,Serviços e Outros,Gupy,https://carreiras.gupy.io/qualicorp
1,2026-02-20,Qualidados Engenharia,Serviços e Outros,Gupy,https://qualidados.gupy.io
1,2026-05-21,Quality Digital,Tecnologia,Gupy,https://qualitydigital.gupy.io
1,2026-02-19,Queiroz Galvão,Serviços e Outros,Gupy,https://carreiras.gupy.io/queirozgalvo
1,2026-02-19,Quinto Andar,Serviços e Outros,Greenhouse,https://job-boards.greenhouse.io/quintoandar
1,2026-02-20,QuintoAndar,Tecnologia,Greenhouse,https://boards.greenhouse.io/quintoandar
1,2023-02-26,QUOD,Financeiro,Gupy,https://vempraquod.gupy.io
1,2025-01-23,Rabobank,Financeiro,Workday,https://rabobank.wd3.myworkdayjobs.com/jobs
0,2026-07-18,Radix Engenharia e Software,Tecnologia,Gupy,https://radix.gupy.io
1,2023-02-26,Raizen,Serviços e Outros,Gupy,https://genteraizen.gupy.io
1,2026-02-19,Raízs,Serviços e Outros,Gupy,https://carreiras.gupy.io/raizs
1,2026-02-19,Randon,Indústria,Gupy,https://randon.gupy.io
0,2026-07-18,Randstad,Serviços e Outros,Gupy,https://randstad.gupy.io
1,2026-02-19,Rapiddo,Serviços e Outros,Gupy,https://carreiras.gupy.io/rapiddo
1,2025-01-23,Rappi,Serviços e Outros,Workday,https://rappi.wd12.myworkdayjobs.com/es/Rappi_jobs
1,2024-09-01,Razer,Serviços e Outros,Workday,https://razer.wd3.myworkdayjobs.com/Careers
1,2026-02-19,RBS,Serviços e Outros,Gupy,https://gruporbs.gupy.io
1,2025-01-23,RD Saúde Corporativo,Saúde,Gupy,https://rdsaude-corporativo.gupy.io
1,2025-01-19,RD Station,Tecnologia,Greenhouse,https://boards.greenhouse.io/rdstation
1,2026-02-19,Real Expresso,Serviços e Outros,Gupy,https://realexpresso.gupy.io
1,2026-02-19,Rebel,Serviços e Outros,Gupy,https://carreiras.gupy.io/rebel
1,2023-02-26,RecargaPay,Tecnologia,Workable,https://apply.workable.com/recargapay
1,2026-07-18,Reckitt,Varejo e Consumo,Site da Empresa,https://careers.reckitt.com
1,2023-02-26,Record,Serviços e Outros,Gupy,https://recordtv.gupy.io
1,2025-01-19,Red Bull,Serviços e Outros,Plataforma Interna,https://jobs.redbull.com/br-pt
1,2026-07-18,Red Hat,Tecnologia,Site da Empresa,https://www.redhat.com/careers
1,2026-02-20,Red House International School,Educação,Gupy,https://redhouse.gupy.io
1,2023-02-26,Rede,Financeiro,Gupy,https://vemprarede.gupy.io
1,2026-02-19,Rede D Or,Saúde,Gupy,https://rededor.gupy.io
1,2026-02-20,Rede DOr São Luiz,Saúde,Vagas,https://www.vagas.com.br/vagas-de-rededor
1,2026-02-20,Redepharma Brasil,Serviços e Outros,Gupy,https://redepharma.gupy.io
0,2026-07-18,Remessa Online,Financeiro,Gupy,https://remessaonline.gupy.io
1,2025-03-18,Remotecom,Tecnologia,Greenhouse,https://job-boards.greenhouse.io/remotecom
0,2026-05-21,Renault,Indústria,TeamTailor,https://renault.teamtailor.com
1,2026-02-20,Renner Lojas Br,Varejo e Consumo,Gupy,https://renner.gupy.io
1,2026-05-21,Reprograma,Educação,Gupy,https://reprograma.gupy.io
1,2026-05-20,Reserva,Serviços e Outros,Gupy,https://reserva.gupy.io
0,2026-07-18,Ri Happy,Varejo e Consumo,Gupy,https://rihappy.gupy.io
1,2026-02-19,Riachuelo,Serviços e Outros,Gupy,https://riachuelo.gupy.io
1,2024-09-01,Riot Games,Mídia e Entretenimento,Plataforma Interna,https://www.riotgames.com/pt-br/trabalhe-conosco#job-list
1,2025-03-22,Rippling,Tecnologia,Plataforma Interna,https://ats.rippling.com/careers-quartile/jobs
0,2026-05-21,Robert Half,Serviços e Outros,TeamTailor,https://roberthalf.teamtailor.com
1,2025-01-19,Roche,Saúde,Workday,https://roche.wd3.myworkdayjobs.com/roche-ext
0,2026-07-18,Rock Content,Tecnologia,Gupy,https://rockcontent.gupy.io
0,2026-07-18,Rocketseat,Educação,Gupy,https://rocketseat.gupy.io
1,2024-09-01,Rockstar Games,Mídia e Entretenimento,Plataforma Interna,https://www.rockstargames.com/careers/openings
1,2026-07-18,Rockwell Automation,Indústria,Site da Empresa,https://careers.rockwellautomation.com
1,2026-07-18,Roland Berger,Serviços e Outros,Site da Empresa,https://www.rolandberger.com/careers
1,2026-02-20,Roldão Atacadista,Agro e Alimentos,Gupy,https://roldao.gupy.io
1,2026-02-19,Romi,Serviços e Outros,Gupy,https://carreiras.gupy.io/romi
1,2026-02-19,Rossi Residencial,Serviços e Outros,Gupy,https://carreiras.gupy.io/rossiresidencial
1,2026-05-21,RSM Brasil,Tecnologia,Gupy,https://rsmbrasil.gupy.io
1,2026-02-19,RTE Rodonaves,Serviços e Outros,Gupy,https://rodonaves.gupy.io
1,2026-02-19,Rumo,Serviços e Outros,Gupy,https://rumo.empregare.com/pt-br
1,2026-02-19,Rumo Logística,Logística e Mobilidade,Gupy,https://rumolog.gupy.io
0,2026-07-18,Runrun.it,Tecnologia,Gupy,https://runrunit.gupy.io
1,2025-03-18,Ryanair,Serviços e Outros,Plataforma Interna,https://careers.ryanair.com/jobs
1,2026-02-19,Sabesp,Serviços e Outros,Gupy,https://carreiras.gupy.io/sabesp
1,2023-07-05,Safra,Financeiro,Gupy,https://venhasersafra.gupy.io
0,2026-07-18,Saint-Gobain,Indústria,Gupy,https://saintgobain.gupy.io
1,2026-02-19,Salesforce,Tecnologia,Site da Empresa,https://www.salesforce.com/company/careers
0,2026-07-18,Samarco,Indústria,Gupy,https://samarco.gupy.io
1,2025-01-19,Sami,Saúde,Gupy,https://oisami.gupy.io
1,2025-01-19,Samsung,Serviços e Outros,Workday,https://sec.wd3.myworkdayjobs.com/Samsung_Careers
1,2026-06-06,Samsung Brasil,Tecnologia,Site da Empresa,https://www.samsung.com/br/about-us/careers
0,2026-07-18,Sanar,Saúde,Gupy,https://sanar.gupy.io
1,2026-07-18,Sandvik,Indústria,Site da Empresa,https://www.home.sandvik/careers
1,2026-02-19,Saneago,Serviços e Outros,Vagas,https://www.saneago.com.br/concursos
1,2026-02-19,Sanepar,Serviços e Outros,Vagas,https://site.sanepar.com.br/trabalhe-com-a-gente
1,2026-06-05,Sankhya,Tecnologia,Site da Empresa,https://www.sankhya.com.br/sobre-a-sankhya/trabalhe-conosco
1,2024-11-22,Sanofi,Saúde,Workday,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers
1,2026-02-20,Santa Casa BH,Saúde,Gupy,https://santacasabh.gupy.io
1,2026-02-20,Santa Casa da Bahia,Saúde,Gupy,https://santacasaba.gupy.io
1,2026-02-20,Santa Maria Ind,Serviços e Outros,Gupy,https://santamaria.gupy.io
1,2026-02-19,Santander,Financeiro,Workday,https://santander.wd3.myworkdayjobs.com/pt-BR/SantanderCareers
1,2026-02-19,Santander Brasil,Serviços e Outros,Gupy,https://carreiras.gupy.io/santanderbrasil
1,2026-02-19,Santos Brasil,Serviços e Outros,Gupy,https://carreiras.gupy.io/santosbrasil
1,2026-02-19,São Martinho,Serviços e Outros,Gupy,https://carreiras.gupy.io/somartinho
1,2026-02-19,SAP,Tecnologia,Site da Empresa,https://jobs.sap.com
1,2026-07-18,SAS Institute,Tecnologia,Site da Empresa,https://www.sas.com/careers
1,2026-02-19,Savegnago,Serviços e Outros,Recrut.ai,https://carreiragruposavegnago.jobs.recrut.ai
1,2026-02-19,SBT,Serviços e Outros,Gupy,https://carreiras.gupy.io/sbt
1,2024-03-12,Scania Latin America,Serviços e Outros,Gupy,https://scania.gupy.io
1,2026-07-18,Schaeffler,Indústria,Site da Empresa,https://www.schaeffler.com/careers
1,2026-06-06,Schneider Electric Brasil,Indústria,Site da Empresa,https://careers.se.com
1,2026-02-19,Schulz,Serviços e Outros,Gupy,https://carreiras.gupy.io/schulz
1,2026-02-19,Sebrae,Serviços e Outros,Manual,https://sebrae.com.br
1,2025-01-23,Sem Parar,Tecnologia,Gupy,https://semparar.gupy.io
1,2025-01-20,Semantix,Tecnologia,InHire,https://semantix.inhire.app/vagas
1,2026-02-19,Senac,Educação,Manual,https://www.senac.br
0,2026-07-18,SENAI,Educação,Gupy,https://senai.gupy.io
1,2026-02-19,Senior Sistemas,Tecnologia,Gupy,https://carreiras.gupy.io/senior
0,2026-07-18,Sensedia,Tecnologia,Gupy,https://sensedia.gupy.io
1,2025-03-18,Sensor Tower,Tecnologia,Gupy,https://carreiras.gupy.io/sensortower
0,2026-07-18,Sephora,Varejo e Consumo,Site da Empresa,https://careers.sephora.com
1,2026-05-20,Sequoia Logística,Logística e Mobilidade,Gupy,https://carreiras.gupy.io/sequoialogstica
1,2026-02-19,Ser Educacional,Educação,Gupy,https://carreiras.gupy.io/sereducacional
1,2025-01-19,Serasa Experian,Tecnologia,SmartRecruiters,https://careers.smartrecruiters.com/experian
0,2026-07-18,Serena Energia,Energia e Utilities,Gupy,https://serena.gupy.io
1,2026-07-18,ServiceNow,Tecnologia,Site da Empresa,https://careers.servicenow.com
0,2026-07-18,Servier,Saúde,Gupy,https://servier.gupy.io
1,2025-03-18,Shape Digital,Tecnologia,InHire,https://shapedigital.inhire.app/vagas
1,2026-07-18,Shein,Varejo e Consumo,Site da Empresa,https://careers.shein.com
1,2026-02-19,Shell,Serviços e Outros,Gupy,https://carreiras.gupy.io/shell
1,2026-02-19,Shipp,Serviços e Outros,Gupy,https://carreiras.gupy.io/shipp
1,2025-01-20,Shopee,Serviços e Outros,Plataforma Interna,https://careers.shopee.com.br/jobs
1,2026-06-05,Shopify,Tecnologia,Site da Empresa,https://www.shopify.com/careers
1,2026-02-20,Shoulder,Serviços e Outros,Gupy,https://shoulder.gupy.io
0,2026-07-18,Sicoob,Financeiro,Gupy,https://sicoob.gupy.io
1,2023-02-26,Sicredi,Financeiro,Gupy,https://sicredi.gupy.io
0,2026-07-18,Sidia,Tecnologia,Gupy,https://sidia.gupy.io
1,2026-02-19,Siemens,Indústria,Gupy,https://carreiras.gupy.io/siemens
1,2026-06-06,Siemens Brasil,Indústria,Site da Empresa,https://jobs.siemens.com
0,2026-07-18,Siemens Gamesa,Energia e Utilities,Site da Empresa,https://www.siemensgamesa.com/careers
1,2025-01-20,Siemens Healthineers,Saúde,Gupy,https://carreiras.gupy.io/siemens-healthineers
1,2026-07-18,Sigma Lithium,Indústria,Site da Empresa,https://www.sigmalithiumresources.com/careers
1,2026-07-18,Sigmoid,Tecnologia,Site da Empresa,https://www.sigmoid.com/careers
1,2026-02-19,Simpar,Serviços e Outros,Gupy,https://simpar.gupy.io
1,2023-02-26,Sinch,Tecnologia,Workable,https://apply.workable.com/sinch
1,2026-02-19,Singapore Airlines,Serviços e Outros,Site da Empresa,https://www.singaporeair.com/en_UK/sg/careers
1,2026-02-19,Sirio-Libanes,Saúde,Manual,https://www.hospitalsiriolibanes.org.br/trabalhe-conosco
1,2026-07-18,SKF,Indústria,Site da Empresa,https://www.skf.com/careers
1,2026-02-19,SLC Agrícola,Serviços e Outros,Gupy,https://slcagricola.gupy.io
1,2026-02-19,Smart Fit,Serviços e Outros,Gupy,https://carreiras.gupy.io/smartfit
1,2026-02-19,Smart Kitchens,Serviços e Outros,Gupy,https://carreiras.gupy.io/smartkitchens
1,2026-07-18,Snowflake,Tecnologia,Site da Empresa,https://careers.snowflake.com
1,2026-02-19,Sode,Serviços e Outros,Gupy,https://carreiras.gupy.io/sode
1,2026-02-19,Sodexo,Serviços e Outros,Gupy,https://sodexobeneficios.gupy.io
1,2026-02-19,Sodexo (Pluxee Brasil),Serviços e Outros,Gupy,https://carreiras.gupy.io/sodexopluxeebrasil
1,2026-06-06,Sodexo Brasil,Serviços e Outros,Site da Empresa,https://br.sodexo.com/trabalhe-conosco/encontre-sua-vaga
1,2026-02-20,Softplan,Tecnologia,Gupy,https://softplan.gupy.io
1,2026-07-18,Softtek,Tecnologia,Site da Empresa,https://www.softtek.com/careers
1,2026-02-19,Solar Coca-Cola,Serviços e Outros,Gupy,https://solarcocacola.gupy.io
0,2026-07-18,Solfácil,Financeiro,Gupy,https://solfacil.gupy.io
1,2026-02-19,Sólides,Tecnologia,Sólides,https://vagas.solides.com.br
1,2026-05-21,Solvi,Serviços e Outros,Gupy,https://solvi.gupy.io
1,2026-05-20,Sompo Seguros,Financeiro,Gupy,https://carreiras.gupy.io/somposeguros
1,2025-01-22,SONDA,Tecnologia,SAP SuccessFactors,https://career8.successfactors.com/career?company=SONDAP
0,2026-07-18,Sonda Supermercados,Varejo e Consumo,Gupy,https://sonda.gupy.io
1,2025-01-19,Sony Global,Serviços e Outros,Workday,https://sonyglobal.wd1.myworkdayjobs.com/en-US/SonyGlobalCareers
1,2025-01-19,Sony Interactive Entertainment Global,Financeiro,Greenhouse,https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal
1,2025-01-19,Sony Music,Serviços e Outros,Gupy,https://boards.greenhouse.io/sonymusicentertainment
1,2026-05-21,Sophos,Tecnologia,Lever,https://jobs.lever.co/sophos
1,2025-01-23,Sopra Steria,Serviços e Outros,Plataforma Interna,https://careers.soprasteria.co.uk/uk/en/job-search
1,2025-01-19,Sourcegraph,Tecnologia,Greenhouse,https://boards.greenhouse.io/sourcegraph91
1,2026-02-20,Spani Atacadista Var,Agro e Alimentos,Gupy,https://spani.gupy.io
1,2026-05-21,SPC Brasil,Tecnologia,Gupy,https://spcbrasil.gupy.io
1,2026-02-20,SPDM Hospital São Paulo,Saúde,Gupy,https://spdm.gupy.io
1,2026-02-19,Speedbird Aero,Serviços e Outros,Gupy,https://carreiras.gupy.io/speedbirdaero
1,2026-07-18,Splunk,Tecnologia,Site da Empresa,https://www.splunk.com/careers
1,2026-02-19,Spotify,Serviços e Outros,Site da Empresa,https://www.lifeatspotify.com
1,2025-03-18,Spread,Tecnologia,Gupy,https://spread.gupy.io
0,2026-07-18,Stara,Indústria,Gupy,https://stara.gupy.io
1,2026-07-18,Starburst,Tecnologia,Site da Empresa,https://www.starburst.io/careers
1,2026-02-19,Stark Bank,Financeiro,Gupy,https://stark.gupy.io
1,2026-07-18,Statkraft,Energia e Utilities,Site da Empresa,https://www.statkraft.com/careers
1,2026-02-19,Stefanini,Tecnologia,Gupy,https://stefanini.gupy.io
1,2026-02-19,Stellantis,Indústria,SuccessFactors,https://careers.stellantis.com
1,2026-02-20,Stone,Financeiro,Gupy,https://stone.gupy.io
1,2026-07-18,Stryker,Saúde,Site da Empresa,https://careers.stryker.com
1,2026-05-20,SulAmérica,Financeiro,Gupy,https://carreiras.gupy.io/sulamerica
0,2026-07-18,Sumitomo Chemical,Agro e Alimentos,Site da Empresa,https://www.sumitomo-chem.co.jp/careers
1,2026-02-20,Super Nosso,Serviços e Outros,Recrut.ai,https://supernosso.recrut.ai
1,2026-02-19,Superdigital,Tecnologia,Gupy,https://carreiras.gupy.io/superdigital
1,2026-02-19,Supermercados BH,Agro e Alimentos,Gupy,https://carreiras.gupy.io/supermercadosbh
1,2026-02-20,Supermercados Guanabara,Agro e Alimentos,Gupy,https://supermercadosguanabara.gupy.io
1,2025-03-18,Supportiv,Saúde,BambooHR,https://supportiv.bamboohr.com/careers
1,2026-02-20,Suzano,Indústria,Gupy,https://suzano.gupy.io
1,2026-02-19,Swap,Serviços e Outros,Gupy,https://carreiras.gupy.io/swap
1,2023-09-18,Swift,Serviços e Outros,Gupy,https://swift.gupy.io
